date,sales,profit,discount,quantity,region,category,segment,day_of_week,month,year,is_weekend,is_holiday_season,customers,sales_lag_1,sales_lag_7,sales_lag_30,sales_rolling_7,sales_rolling_30
2023-09-08,2032.689,327.65049999999997,0.19230769230769232,59,East,Office Supplies,Consumer,4,9,2023,0,0,59,2427.138,3222.132,7585.984,2224.097285714286,2596.2202933333333
2023-09-09,2126.08,418.2593,0.2923076923076923,50,Central,Office Supplies,Consumer,5,9,2023,1,0,50,2032.689,1193.242,1981.092,2357.359857142858,2601.0532266666664
2023-09-10,2797.358,704.4339,0.09230769230769233,42,West,Office Supplies,Consumer,6,9,2023,1,0,42,2126.08,941.28,1584.637,2622.513857142858,2641.47726
2023-09-11,1977.8,563.2158000000001,0.13076923076923078,54,Central,Office Supplies,Corporate,0,9,2023,0,0,54,2797.358,1540.716,1018.572,2684.954428571429,2673.4515266666663
2023-09-12,1424.045,183.8519,0.13076923076923078,57,West,Office Supplies,Consumer,1,9,2023,0,0,57,1977.8,4349.174,3245.258,2267.078857142858,2612.7444266666666
2023-09-13,7066.8769999999995,1315.9593000000002,0.2692307692307692,51,Central,Office Supplies,Corporate,2,9,2023,0,0,51,1424.045,3084.442,3413.636,2835.9981428571436,2734.5191266666666
2023-09-14,1838.26,642.4698000000001,0.12307692307692308,46,Central,Office Supplies,Consumer,3,9,2023,0,0,46,7066.8769999999995,2427.138,4732.11,2751.8727142857147,2638.0574599999995
2023-09-15,898.8240000000001,134.25959999999998,0.1076923076923077,40,East,Office Supplies,Consumer,4,9,2023,0,0,40,1838.26,2032.689,2335.763,2589.8920000000003,2590.1594933333336
2023-09-16,1065.538,191.7335,0.18461538461538465,37,Central,Office Supplies,Corporate,5,9,2023,1,0,37,898.8240000000001,2126.08,2031.449,2438.386000000001,2557.96246
2023-09-17,4438.5743999999995,225.96749999999997,0.20153846153846156,53,West,Office Supplies,Consumer,6,9,2023,1,0,53,1065.538,2797.358,1791.272,2672.845485714286,2646.2058733333333
2023-09-18,1234.598,-533.5757,0.2692307692307692,53,Central,Furniture,Consumer,0,9,2023,0,0,53,4438.5743999999995,1977.8,4046.697,2566.6737714285723,2552.46924
2023-09-19,3014.2039999999997,432.364,0.16153846153846155,40,Central,Office Supplies,Consumer,1,9,2023,0,0,40,1234.598,1424.045,1670.646,2793.8393428571435,2597.2545066666667
2023-09-20,8639.421,833.1333,0.10384615384615385,59,West,Furniture,Consumer,2,9,2023,0,0,59,3014.2039999999997,7066.8769999999995,1436.184,3018.488485714286,2837.3624066666666
2023-09-21,1933.975,451.7189,0.08461538461538462,37,West,Office Supplies,Consumer,3,9,2023,0,0,37,8639.421,1838.26,3450.378,3032.1620571428575,2786.8156400000003
2023-09-22,5911.05,1684.4091,0.13846153846153847,46,West,Office Supplies,Consumer,4,9,2023,0,0,46,1933.975,898.8240000000001,3768.5648,3748.1943428571435,2858.231813333333
2023-09-23,2051.008,292.72440000000006,0.13076923076923078,46,West,Office Supplies,Consumer,5,9,2023,1,0,46,5911.05,1065.538,8091.2880000000005,3888.975771428572,2656.8891466666664
2023-09-24,3781.9480000000003,408.9814,0.16923076923076924,42,Central,Office Supplies,Consumer,6,9,2023,1,0,42,2051.008,4438.5743999999995,1726.3400000000001,3795.172,2725.4094133333333
2023-09-25,1431.884,289.47589999999997,0.14615384615384613,37,West,Office Supplies,Consumer,0,9,2023,0,0,37,3781.9480000000003,1234.598,2284.606,3823.355714285715,2696.985346666667
2023-09-26,2077.918,137.15840000000003,0.16923076923076924,47,East,Office Supplies,Consumer,1,9,2023,0,0,47,1431.884,3014.2039999999997,815.6099999999999,3689.600571428572,2739.0622799999996
2023-09-27,2433.599,73.3591,0.12307692307692308,46,West,Office Supplies,Consumer,2,9,2023,0,0,46,2077.918,8639.421,1409.588,2803.054571428572,2773.1959799999995
2023-09-28,2277.39,273.31370000000004,0.1,47,Central,Office Supplies,Consumer,3,9,2023,0,0,47,2433.599,1933.975,2922.7560000000003,2852.113857142858,2751.68378
2023-09-29,4998.644,678.009,0.15384615384615385,51,East,Office Supplies,Consumer,4,9,2023,0,0,51,2277.39,5911.05,2816.041,2721.770142857143,2824.437213333333
2023-09-30,2036.547,-91.47570000000003,0.11538461538461539,43,East,Office Supplies,Consumer,5,9,2023,1,0,43,4998.644,2051.008,2523.308,2719.7042857142865,2808.2118466666666
2023-10-01,3090.594,452.068,0.16153846153846155,39,East,Office Supplies,Consumer,6,10,2023,1,0,39,2036.547,3781.9480000000003,3222.132,2620.9394285714293,2803.8272466666667
2023-10-02,1052.484,165.2811,0.11538461538461539,49,East,Office Supplies,Consumer,0,10,2023,0,0,49,3090.594,1431.884,1193.242,2566.739428571429,2799.135313333333
2023-10-03,2137.9272,3.6082999999999856,0.20923076923076922,45,Central,Office Supplies,Consumer,1,10,2023,0,0,45,1052.484,2077.918,941.28,2575.312171428572,2839.0235533333334
2023-10-04,1777.2928,359.0754,0.10153846153846155,49,Central,Office Supplies,Consumer,2,10,2023,0,0,49,2137.9272,2433.599,1540.716,2481.5541428571437,2846.9094466666666
2023-10-05,1280.3899999999999,280.829,0.14615384615384616,47,West,Office Supplies,Consumer,3,10,2023,0,0,47,1777.2928,2277.39,4349.174,2339.125571428572,2744.616646666667
2023-10-06,4179.227,-1570.2495000000001,0.23846153846153847,57,West,Office Supplies,Corporate,4,10,2023,0,0,57,1280.3899999999999,4998.644,3084.442,2222.0660000000003,2781.1094799999996
2023-10-07,4998.244,213.95040000000003,0.2076923076923077,43,Central,Office Supplies,Home Office,5,10,2023,1,0,43,4179.227,2036.547,2427.138,2645.165571428572,2866.8130133333334
2023-10-08,630.755,165.2541,0.2076923076923077,47,West,Office Supplies,Consumer,6,10,2023,1,0,47,4998.244,3090.594,2032.689,2293.76,2820.08188
2023-10-09,3802.7599999999998,1070.9834,0.038461538461538464,43,West,Office Supplies,Consumer,0,10,2023,0,0,43,630.755,1052.484,2126.08,2686.656571428572,2875.9712133333333
2023-10-10,3065.744,522.0226,0.13076923076923078,40,West,Office Supplies,Corporate,1,10,2023,0,0,40,3802.7599999999998,2137.9272,2797.358,2819.201828571429,2884.917413333333
2023-10-11,1838.3700000000001,186.7802,0.1076923076923077,47,West,Office Supplies,Home Office,2,10,2023,0,0,47,3065.744,1777.2928,1977.8,2827.9271428571433,2880.269746666667
2023-10-12,12496.368,1676.9504,0.13076923076923078,53,East,Office Supplies,Consumer,3,10,2023,0,0,53,1838.3700000000001,1280.3899999999999,1424.045,4430.209714285715,3249.3471799999998
2023-10-13,1461.612,420.2756,0.0846153846153846,46,East,Office Supplies,Consumer,4,10,2023,0,0,46,12496.368,4179.227,7066.8769999999995,4041.9790000000007,3062.5050133333334
2023-10-14,4621.062,1227.2016,0.10769230769230768,43,Central,Office Supplies,Consumer,5,10,2023,1,0,43,1461.612,4998.244,1838.26,3988.0958571428573,3155.26508
2023-10-15,2677.83,93.4304,0.10769230769230768,60,Central,Office Supplies,Consumer,6,10,2023,1,0,60,4621.062,630.755,898.8240000000001,4280.535142857144,3214.5652800000003
2023-10-16,1861.0359999999998,400.2835,0.07692307692307693,38,East,Office Supplies,Consumer,0,10,2023,0,0,38,2677.83,3802.7599999999998,1065.538,4003.1460000000006,3241.0818799999997
2023-10-17,1596.449,208.95669999999998,0.23846153846153847,59,Central,Office Supplies,Consumer,1,10,2023,0,0,59,1861.0359999999998,3065.744,4438.5743999999995,3793.2467142857154,3146.3443666666667
2023-10-18,3428.754,397.4233,0.19230769230769232,49,West,Office Supplies,Consumer,2,10,2023,0,0,49,1596.449,1838.3700000000001,1234.598,4020.4444285714294,3219.4829000000004
2023-10-19,1706.0220000000002,320.25800000000004,0.19230769230769232,51,West,Office Supplies,Consumer,3,10,2023,0,0,51,3428.754,12496.368,3014.2039999999997,2478.966428571429,3175.8768333333337
2023-10-20,3731.006,685.6048,0.12307692307692308,47,West,Office Supplies,Consumer,4,10,2023,0,0,47,1706.0220000000002,1461.612,8639.421,2803.165571428572,3012.263
2023-10-21,8854.75,2374.3486,0.1846153846153846,47,Central,Office Supplies,Consumer,5,10,2023,1,0,47,3731.006,4621.062,1933.975,3407.9781428571437,3242.9554999999996
2023-10-22,2062.732,493.9647,0.13076923076923078,62,Central,Office Supplies,Corporate,6,10,2023,1,0,62,8854.75,2677.83,5911.05,3320.1070000000004,3114.678233333333
2023-10-23,1856.356,112.1558,0.10384615384615385,50,Central,Office Supplies,Consumer,0,10,2023,0,0,50,2062.732,1861.0359999999998,2051.008,3319.438428571429,3108.1898333333334
2023-10-24,3064.936,-253.58529999999996,0.15,41,East,Office Supplies,Consumer,1,10,2023,0,0,41,1856.356,1596.449,3781.9480000000003,3529.2222857142865,3084.2894333333334
2023-10-25,1295.05,337.7115,0.11538461538461539,64,Central,Office Supplies,Consumer,2,10,2023,0,0,64,3064.936,3428.754,1431.884,3224.4074285714296,3079.7283
2023-10-26,3276.7780000000002,1027.8058,0.14615384615384616,50,East,Office Supplies,Consumer,3,10,2023,0,0,50,1295.05,1706.0220000000002,2077.918,3448.801142857144,3119.6903
2023-10-27,2434.848,625.7473,0.16153846153846155,57,Central,Office Supplies,Home Office,4,10,2023,0,0,57,3276.7780000000002,3731.006,2433.599,3263.635714285715,3119.731933333334
2023-10-28,3074.06,499.2743,0.16538461538461538,62,West,Office Supplies,Consumer,5,10,2023,1,0,62,2434.848,8854.75,2277.39,2437.822857142858,3146.2876000000006
2023-10-29,2300.332,481.2435,0.0923076923076923,45,West,Office Supplies,Consumer,6,10,2023,1,0,45,3074.06,2062.732,4998.644,2471.7657142857147,3056.343866666667
2023-10-30,4601.823,-754.6226,0.11538461538461539,45,Central,Office Supplies,Home Office,0,10,2023,0,0,45,2300.332,1856.356,2036.547,2863.975285714286,3141.853066666667
2023-10-31,1129.568,122.8582,0.1076923076923077,54,West,Office Supplies,Consumer,1,10,2023,0,0,54,4601.823,3064.936,3090.594,2587.4941428571433,3076.4855333333335
2023-11-01,2312.754,430.3488,0.04615384615384616,47,East,Office Supplies,Consumer,2,11,2023,0,1,47,1129.568,1295.05,1052.484,2732.880428571429,3118.4945333333335
2023-11-02,2289.951,318.9312,0.2076923076923077,40,Central,Office Supplies,Consumer,3,11,2023,0,1,40,2312.754,3276.7780000000002,2137.9272,2591.9051428571433,3123.5619933333337
2023-11-03,5329.608,773.3545,0.06923076923076923,52,West,Furniture,Consumer,4,11,2023,0,1,52,2289.951,2434.848,1777.2928,3005.4422857142863,3241.9725000000003
2023-11-04,3591.1445000000003,894.3009,0.057692307692307696,58,West,Office Supplies,Consumer,5,11,2023,1,1,58,5329.608,3074.06,1280.3899999999999,3079.3115000000003,3318.9976500000002
2023-11-05,3952.967,683.0323000000001,0.13076923076923078,55,East,Office Supplies,Consumer,6,11,2023,1,1,55,3591.1445000000003,2300.332,4179.227,3315.4022142857148,3311.4556500000003
2023-11-06,2529.2619999999997,453.6564,0.1769230769230769,43,Central,Office Supplies,Corporate,0,11,2023,0,1,43,3952.967,4601.823,4998.244,3019.3220714285717,3229.15625
2023-11-07,3629.328,686.2528,0.1,66,West,Office Supplies,Consumer,1,11,2023,0,1,66,2529.2619999999997,1129.568,630.755,3376.4306428571435,3329.1086833333334
2023-11-08,2217.121,-683.9814,0.2769230769230769,52,East,Office Supplies,Corporate,2,11,2023,0,1,52,3629.328,2312.754,3802.7599999999998,3362.768785714286,3276.2540500000005
2023-11-09,4024.038,-302.26290000000006,0.23076923076923078,42,Central,Office Supplies,Consumer,3,11,2023,0,1,42,2217.121,2289.951,3065.744,3610.4955000000004,3308.197183333333
2023-11-10,5629.188,511.3826,0.1846153846153846,51,Central,Office Supplies,Consumer,4,11,2023,0,1,51,4024.038,5329.608,1838.3700000000001,3653.2926428571436,3434.557783333333
2023-11-11,1160.422,46.054199999999994,0.1076923076923077,53,East,Office Supplies,Consumer,5,11,2023,1,1,53,5629.188,3591.1445000000003,12496.368,3306.046571428572,3056.6929166666664
2023-11-12,3305.17,484.7651000000001,0.1846153846153846,42,West,Office Supplies,Consumer,6,11,2023,1,1,42,1160.422,3952.967,1461.612,3213.504142857143,3118.14485
2023-11-13,1985.674,382.1693,0.16153846153846155,51,Central,Office Supplies,Consumer,0,11,2023,0,1,51,3305.17,2529.2619999999997,4621.062,3135.8487142857152,3030.2985833333337
2023-11-14,793.718,45.5253,0.1846153846153846,54,Central,Office Supplies,Consumer,1,11,2023,0,1,54,1985.674,3629.328,2677.83,2730.7615714285716,2967.49485
2023-11-15,1996.166,288.25789999999995,0.13846153846153847,34,East,Office Supplies,Consumer,2,11,2023,0,1,34,793.718,2217.121,1861.0359999999998,2699.196571428572,2971.9991833333333
2023-11-16,3908.8036,-344.35699999999997,0.2784615384615384,50,West,Office Supplies,Consumer,3,11,2023,0,1,50,1996.166,4024.038,1596.449,2682.734514285715,3049.0776699999997
2023-11-17,3600.846,150.7868,0.1846153846153846,59,East,Office Supplies,Consumer,4,11,2023,0,1,59,3908.8036,5629.188,3428.754,2392.971371428572,3054.81407
2023-11-18,1147.502,133.66140000000001,0.15384615384615385,38,East,Office Supplies,Consumer,5,11,2023,1,1,38,3600.846,1160.422,1706.0220000000002,2391.1256571428576,3036.1967366666663
2023-11-19,1324.58,379.255,0.03076923076923077,60,East,Office Supplies,Consumer,6,11,2023,1,1,60,1147.502,3305.17,3731.006,2108.1842285714292,2955.982536666667
2023-11-20,1120.673,144.78189999999998,0.15384615384615385,49,East,Office Supplies,Consumer,0,11,2023,0,1,49,1324.58,1985.674,8854.75,1984.6126571428576,2698.17997
2023-11-21,4523.412,1276.4370000000001,0.09230769230769233,48,Central,Office Supplies,Consumer,1,11,2023,0,1,48,1120.673,793.718,2062.732,2517.4260857142863,2780.202636666667
2023-11-22,1708.998,220.505,0.23076923076923078,49,East,Office Supplies,Consumer,2,11,2023,0,1,49,4523.412,1996.166,1856.356,2476.4020857142864,2775.290703333333
2023-11-23,2766.566,177.7801,0.14615384615384616,51,Central,Office Supplies,Consumer,3,11,2023,0,1,51,1708.998,3908.8036,3064.936,2313.225285714286,2765.3450366666666
2023-11-24,5901.926,1302.2826,0.0923076923076923,54,West,Office Supplies,Consumer,4,11,2023,0,1,54,2766.566,3600.846,1295.05,2641.951000000001,2918.9075700000003
2023-11-25,1087.742,-21.21410000000001,0.27692307692307694,46,East,Office Supplies,Consumer,5,11,2023,1,1,46,5901.926,1147.502,3276.7780000000002,2633.413857142858,2845.939703333334
2023-11-26,1982.026,191.9638,0.18461538461538465,58,West,Office Supplies,Consumer,6,11,2023,1,1,58,1087.742,1324.58,2434.848,2727.3347142857156,2830.8456366666665
2023-11-27,2588.792,811.681,0.13846153846153847,55,West,Office Supplies,Consumer,0,11,2023,0,1,55,1982.026,1120.673,3074.06,2937.0660000000003,2814.670036666667
2023-11-28,4001.384,394.9622,0.21538461538461537,54,West,Office Supplies,Consumer,1,11,2023,0,1,54,2588.792,4523.412,2300.332,2862.490571428572,2871.3717699999997
2023-11-29,2971.6319999999996,324.0446,0.1846153846153846,46,West,Office Supplies,Consumer,2,11,2023,0,1,46,4001.384,1708.998,4601.823,3042.8668571428575,2817.03207
2023-11-30,1847.412,-312.63659999999993,0.2692307692307692,57,East,Office Supplies,Consumer,3,11,2023,0,1,57,2971.6319999999996,2766.566,1129.568,2911.5591428571433,2840.9602033333335
2023-12-01,2592.5732000000003,177.61280000000002,0.10923076923076923,52,Central,Office Supplies,Consumer,4,12,2023,0,1,52,1847.412,5901.926,2312.754,2438.7944571428575,2850.28751
2023-12-02,1449.88,121.66470000000001,0.19230769230769232,50,East,Office Supplies,Corporate,5,12,2023,1,1,50,2592.5732000000003,1087.742,2289.951,2490.5284571428574,2822.2851433333335
2023-12-03,511.37,70.9957,0.12307692307692308,40,East,Office Supplies,Corporate,6,12,2023,1,1,40,1449.88,1982.026,5329.608,2280.434742857143,2661.6772100000003
2023-12-04,7280.046,821.1584,0.12307692307692308,46,East,Office Supplies,Consumer,0,12,2023,0,1,46,511.37,2588.792,3591.1445000000003,2950.6138857142864,2784.640593333333
2023-12-05,4119.968,1021.9246,0.11538461538461539,45,South,Office Supplies,Consumer,1,12,2023,0,1,45,7280.046,4001.384,3952.967,2967.5544571428577,2790.2072933333334
2023-12-06,3359.075,231.3932,0.1846153846153846,40,Central,Office Supplies,Consumer,2,12,2023,0,1,40,4119.968,2971.6319999999996,2529.2619999999997,3022.9034571428574,2817.8677266666664
2023-12-07,1911.6599999999999,105.8238,0.13846153846153847,42,Central,Office Supplies,Consumer,3,12,2023,0,1,42,3359.075,1847.412,3629.328,3032.081742857143,2760.6121266666664
2023-12-08,1665.208,497.0266,0.24615384615384617,66,Central,Office Supplies,Consumer,4,12,2023,0,1,66,1911.6599999999999,2592.5732000000003,2217.121,2899.601000000001,2742.2150266666663
2023-12-09,2320.552,636.1578,0.16153846153846155,69,West,Office Supplies,Consumer,5,12,2023,1,1,69,1665.208,1449.88,4024.038,3023.982714285715,2685.4321599999994
2023-12-10,2977.7575,512.7287,0.18076923076923077,45,Central,Furniture,Corporate,6,12,2023,1,1,45,2320.552,511.37,5629.188,3376.323785714286,2597.051143333333
2023-12-11,1614.0216,83.7015,0.17076923076923076,35,West,Office Supplies,Consumer,0,12,2023,0,1,35,2977.7575,7280.046,1160.422,2566.891728571429,2612.1711300000006
2023-12-12,994.36,-198.22,0.2692307692307692,54,Central,Office Supplies,Corporate,1,12,2023,0,1,54,1614.0216,4119.968,3305.17,2120.3763000000004,2535.1441299999997
2023-12-13,5418.549999999999,1268.4190999999998,0.16923076923076924,51,South,Furniture,Consumer,2,12,2023,0,1,51,994.36,3359.075,1985.674,2414.5870142857143,2649.5733299999997
2023-12-14,1773.334,175.3483,0.2846153846153846,47,East,Office Supplies,Consumer,3,12,2023,0,1,47,5418.549999999999,1911.6599999999999,793.718,2394.826157142858,2682.2271966666667
2023-12-15,1185.409,12.999299999999998,0.08461538461538462,44,Central,Office Supplies,Corporate,4,12,2023,0,1,44,1773.334,1665.208,1996.166,2326.283442857143,2655.2019633333334
2023-12-16,2509.627,-285.3723,0.2846153846153846,51,West,Office Supplies,Consumer,5,12,2023,1,1,51,1185.409,2320.552,3908.8036,2353.2941571428573,2608.562743333334
2023-12-17,1519.852,179.0262,0.19230769230769232,43,West,Office Supplies,Consumer,6,12,2023,1,1,43,2509.627,2977.7575,3600.846,2145.021942857143,2539.196276666667
2023-12-18,1292.45,151.276,0.13076923076923078,43,East,Office Supplies,Consumer,0,12,2023,0,1,43,1519.852,1614.0216,1147.502,2099.0831428571432,2544.027876666667
2023-12-19,3907.9820000000004,809.3772,0.12307692307692308,53,West,Office Supplies,Consumer,1,12,2023,0,1,53,1292.45,994.36,1324.58,2515.314857142858,2630.141276666667
2023-12-20,5744.694,2391.3135,0.13846153846153847,47,West,Office Supplies,Consumer,2,12,2023,0,1,47,3907.9820000000004,5418.549999999999,1120.673,2561.906857142858,2784.2753099999995
2023-12-21,767.024,193.8168,0.09230769230769233,49,East,Office Supplies,Consumer,3,12,2023,0,1,49,5744.694,1773.334,4523.412,2418.1482857142864,2659.0623766666668
2023-12-22,2866.364,661.7707,0.1769230769230769,34,West,Office Supplies,Consumer,4,12,2023,0,1,34,767.024,1185.409,1708.998,2658.2847142857145,2697.6412433333335
2023-12-23,3039.57,535.2783,0.10769230769230768,61,East,Office Supplies,Consumer,5,12,2023,1,1,61,2866.364,2509.627,2766.566,2733.9908571428577,2706.741376666667
2023-12-24,1264.621,117.101,0.22307692307692306,48,South,Office Supplies,Consumer,6,12,2023,1,1,48,3039.57,1519.852,5901.926,2697.5292857142863,2552.1645433333333
2023-12-25,1209.04,446.56449999999995,0.1769230769230769,58,Central,Office Supplies,Home Office,0,12,2023,0,1,58,1264.621,1292.45,1087.742,2685.6135714285724,2556.20781
2023-12-26,1419.8980000000001,59.5422,0.20769230769230768,39,East,Office Supplies,Consumer,1,12,2023,0,1,39,1209.04,3907.9820000000004,1982.026,2330.1730000000007,2537.47021
2023-12-27,1560.794,177.4599,0.2,38,West,Office Supplies,Consumer,2,12,2023,0,1,38,1419.8980000000001,5744.694,2588.792,1732.4730000000004,2503.2036099999996
2023-12-28,1610.3739999999998,326.1244,0.06153846153846154,50,Central,Office Supplies,Consumer,3,12,2023,0,1,50,1560.794,767.024,4001.384,1852.951571428572,2423.5032766666673
2023-12-29,1250.048,214.2112,0.14615384615384616,50,East,Office Supplies,Consumer,4,12,2023,0,1,50,1610.3739999999998,2866.364,2971.6319999999996,1622.0492857142865,2366.1171433333334
2023-12-30,2713.754,153.8176,0.22307692307692312,61,Central,Office Supplies,Consumer,5,12,2023,1,1,61,1250.048,3039.57,1847.412,1575.5041428571435,2394.99521
2023-12-31,798.922,145.4811,0.13846153846153847,40,Central,Office Supplies,Consumer,6,12,2023,1,1,40,2713.754,1264.621,2592.5732000000003,1508.9757142857147,2335.2068366666663
